TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TimeSinceLastTransaction,Fraud,KMeans_Cluster,KMeans_Distance,KMeans_Fraud,ZScore_Fraud,IsoForest_Score,IsoForest_Fraud,LogReg_Fraud,DBSCAN_Cluster,DBSCAN_Fraud
TX000110,AC00154,143.03,2023-07-31 16:37:46,Debit,San Antonio,D000469,197.162.55.147,M055,ATM,63,Retired,147,1,7981.45,2024-11-04 08:10:42,-39886376.0,False,3,1.0236707356654762,False,False,0.20666148347254687,False,False,0,False
TX000111,AC00068,1045.22,2023-11-22 16:13:39,Debit,Columbus,D000400,77.7.223.184,M077,ATM,53,Retired,73,1,1829.9,2024-11-04 08:07:35,-30038036.0,False,2,1.1490836884208038,False,False,0.1294096100503938,False,False,0,False
TX000112,AC00318,245.54,2023-03-21 16:29:31,Debit,New York,D000536,44.197.126.59,M089,ATM,25,Student,180,1,985.06,2024-11-04 08:10:26,-51291655.0,False,4,0.8677207215555295,False,False,0.1916627772484389,False,False,0,False
TX000113,AC00396,254.37,2023-04-20 18:26:50,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,2024-11-04 08:06:56,-48692406.0,False,0,0.8374896987530852,False,False,0.18942831322068193,False,False,0,False
TX000114,AC00121,213.76,2023-03-01 17:52:14,Credit,Dallas,D000574,51.250.122.123,M009,ATM,78,Retired,282,1,3528.72,2024-11-04 08:09:36,-53014642.0,False,3,2.596354627795146,False,False,0.05411835412772181,False,False,0,False
TX000115,AC00336,327.86,2023-02-10 16:52:48,Debit,Fresno,D000655,188.124.181.12,M051,Online,40,Engineer,104,1,480.16,2024-11-04 08:06:30,-54659622.0,False,4,0.9305181936058412,False,False,0.1848536209513859,False,False,0,False
TX000116,AC00468,2.5,2023-07-21 16:43:11,Debit,San Diego,D000673,44.73.3.217,M042,Online,47,Doctor,107,1,12145.27,2024-11-04 08:09:53,-40750002.0,False,0,0.9836349030002923,False,False,0.1352910647636958,False,False,0,False
TX000117,AC00282,300.08,2023-10-09 17:02:43,Credit,Austin,D000266,85.240.254.83,M040,Online,68,Doctor,47,1,13546.75,2024-11-04 08:12:18,-33836975.0,False,0,1.9714491974443809,False,False,0.11586577836506795,False,False,0,False
TX000118,AC00498,56.98,2024-01-01 16:34:10,Credit,Oklahoma City,D000256,101.90.40.193,M086,ATM,43,Engineer,122,2,5688.37,2024-11-04 08:07:42,-26580812.0,False,3,2.042718798540488,False,False,0.12345387399598118,False,False,0,False
TX000119,AC00085,407.65,2023-07-07 16:11:38,Debit,Boston,D000544,98.255.160.110,M041,Online,26,Engineer,62,1,8346.64,2024-11-04 08:06:30,-41961292.0,False,0,1.5835618752541802,False,False,0.1668509737727818,False,False,0,False
TX000120,AC00092,115.83,2023-05-22 17:09:52,Debit,Fresno,D000663,124.6.134.78,M086,Branch,39,Engineer,167,1,6481.04,2024-11-04 08:10:02,-45932410.0,False,0,1.1841394548776005,False,False,0.19750620051863094,False,False,0,False
TX000121,AC00295,53.57,2023-08-16 16:17:12,Debit,Houston,D000489,45.64.74.86,M025,ATM,69,Retired,121,1,1651.33,2024-11-04 08:08:43,-38505091.0,False,3,0.9895253002677072,False,False,0.17196516566946712,False,False,0,False
TX000122,AC00358,63.34,2023-11-17 16:02:02,Credit,Detroit,D000434,69.82.61.135,M028,Online,46,Doctor,165,1,11174.94,2024-11-04 08:10:13,-30470891.0,False,0,0.8443510626710844,False,False,0.1570262373771718,False,False,0,False
TX000123,AC00311,317.87,2023-05-22 17:29:35,Debit,Detroit,D000314,79.227.202.117,M076,Online,27,Student,91,1,145.5,2024-11-04 08:11:32,-45931317.0,False,4,0.6525390418708205,False,False,0.1920155813246206,False,False,0,False
TX000124,AC00066,331.65,2023-08-25 17:26:07,Debit,Portland,D000037,26.240.219.199,M006,Online,41,Engineer,61,1,4172.57,2024-11-04 08:11:00,-37723493.0,False,4,1.3983014397086768,False,False,0.19417184953908906,False,False,0,False
TX000125,AC00340,5.04,2023-11-27 16:38:34,Debit,Washington,D000021,63.67.150.226,M001,ATM,56,Retired,41,1,5558.36,2024-11-04 08:10:48,-29604734.0,False,3,1.2934974404856343,False,False,0.1793595890561393,False,False,0,False
TX000126,AC00284,214.54,2023-08-04 17:46:44,Credit,Detroit,D000112,195.226.203.234,M026,Online,70,Doctor,247,1,11151.53,2024-11-04 08:11:56,-39536712.0,False,0,2.2629403338776157,False,False,0.07524716516075014,False,False,0,False
TX000127,AC00208,598.81,2023-09-04 16:48:35,Debit,Philadelphia,D000042,92.214.76.157,M081,Branch,57,Doctor,158,1,1415.52,2024-11-04 08:10:13,-36861698.0,False,2,1.6510171052627756,False,False,0.18502239290854083,False,False,0,False
TX000128,AC00176,841.28,2023-08-09 17:34:26,Debit,Tucson,D000276,101.223.82.253,M083,Online,26,Student,80,1,1103.64,2024-11-04 08:09:58,-39105332.0,False,2,1.56231357566629,False,False,0.1705679586894575,False,False,0,False
TX000129,AC00053,38.15,2023-09-07 16:07:40,Debit,Mesa,D000687,77.21.150.75,M005,Online,26,Student,108,1,303.68,2024-11-04 08:07:42,-36604802.0,False,4,0.7730485939014613,False,False,0.19108726879786392,False,False,0,False
TX000130,AC00320,1036.66,2023-07-11 16:39:53,Debit,San Antonio,D000015,53.218.177.171,M062,Branch,58,Doctor,144,1,5541.57,2024-11-04 08:09:24,-41614171.0,False,2,0.9102359793736029,False,False,0.13296463444590917,False,False,0,False
TX000131,AC00382,124.72,2023-07-03 17:14:07,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,2024-11-04 08:07:25,-42303198.0,False,0,1.2376190317906164,False,False,0.21619990444329956,False,False,0,False
TX000132,AC00384,302.45,2023-09-25 17:13:36,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,2024-11-04 08:11:55,-35045899.0,False,3,1.428602787519468,False,False,0.13664067353487785,False,False,0,False
TX000133,AC00203,208.04,2023-11-20 17:10:02,Debit,Louisville,D000339,65.27.212.129,M055,Online,47,Engineer,273,1,9344.98,2024-11-04 08:08:45,-30207523.0,False,0,2.1157696830947255,False,False,0.1096202624037057,False,False,0,False
TX000134,AC00498,5.77,2023-11-17 17:27:07,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97,2024-11-04 08:10:53,-30465826.0,False,4,2.067417050440579,False,False,0.10436844485030117,False,False,0,False
TX000135,AC00349,381.33,2023-08-21 16:46:05,Debit,Albuquerque,D000635,62.251.170.72,M034,ATM,56,Doctor,75,1,11835.35,2024-11-04 08:09:32,-38071407.0,False,0,1.2026331817813856,False,False,0.16674236740421433,False,False,0,False
TX000136,AC00177,16.16,2023-10-16 16:59:36,Debit,Milwaukee,D000465,161.177.41.214,M065,ATM,50,Doctor,124,1,14401.17,2024-11-04 08:11:59,-33232343.0,False,0,1.3670933638346605,False,False,0.10652274488172908,False,False,0,False
TX000137,AC00284,486.08,2023-06-20 17:21:50,Debit,Oklahoma City,D000170,138.87.180.254,M060,Online,18,Student,68,1,1748.69,2024-11-04 08:07:03,-43425913.0,False,4,1.241693601975284,False,False,0.17183861473705248,False,False,0,False
TX000138,AC00272,336.39,2023-01-16 16:53:38,Debit,San Antonio,D000426,203.99.96.114,M003,Branch,21,Student,18,1,1000.46,2024-11-04 08:09:57,-56819779.0,False,4,1.5509635430121946,False,False,0.16388719734115442,False,False,0,False
TX000139,AC00405,997.43,2023-11-22 16:07:19,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,2024-11-04 08:08:25,-30038466.0,False,2,1.447636428219941,False,False,0.11560117432203276,False,False,0,False
TX000140,AC00385,234.57,2023-09-01 16:09:08,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,2024-11-04 08:08:47,-37123179.0,False,4,0.40394571785038963,False,False,0.18907223300918113,False,False,0,False
TX000141,AC00403,6.0,2023-10-23 18:38:15,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,2024-11-04 08:09:43,-32621488.0,False,4,2.1858545798861897,False,False,0.10464899599869537,False,False,0,False
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,-32628001.0,False,2,2.520465728426693,False,False,0.013215144997038797,False,False,0,False
TX000143,AC00163,227.14,2023-07-03 17:42:08,Debit,Charlotte,D000439,197.162.55.147,M057,ATM,18,Student,294,1,341.94,2024-11-04 08:11:34,-42301766.0,False,4,2.540603120388281,False,False,0.0623284722952101,False,False,0,False
TX000144,AC00108,233.74,2023-10-24 16:41:00,Credit,Oklahoma City,D000600,96.115.67.230,M030,Online,66,Retired,17,1,1066.59,2024-11-04 08:11:17,-32542217.0,False,3,1.656600802536621,False,False,0.1280129872661092,False,False,0,False
TX000145,AC00397,113.02,2023-09-25 16:54:22,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,2024-11-04 08:07:21,-35046779.0,False,3,0.9872263860910252,False,False,0.18638349692031936,False,False,0,False
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,2024-11-04 08:07:24,-54137414.0,False,4,0.8342411566995448,False,False,0.1897647129985991,False,False,0,False
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,2024-11-04 08:11:44,-37291704.0,True,2,3.1855081119919255,True,False,-0.00159642057792031,True,False,0,False
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,2024-11-04 08:10:01,-49296733.0,True,1,2.2572601861945842,False,True,-0.02843696800569817,True,True,0,False
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,2024-11-04 08:10:23,-40146060.0,False,0,1.3856990726809273,False,False,0.1647572115686592,False,False,0,False
TX000150,AC00279,265.76,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,2024-11-04 08:12:18,-55002203.0,False,3,0.5838752413197358,False,False,0.21957516506302172,False,False,0,False
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,2024-11-04 08:09:04,-40485621.0,False,3,1.209022915377685,False,False,0.12782741145615106,False,False,0,False
TX000152,AC00242,332.93,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,2024-11-04 08:08:14,-30209906.0,False,4,2.5504186632759667,False,False,0.09218865519529607,False,False,0,False
TX000153,AC00303,267.9,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,2024-11-04 08:08:34,-33837347.0,False,4,0.7248486476368056,False,False,0.18490721242722075,False,False,0,False
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,2024-11-04 08:09:41,-31677829.0,False,0,2.494948162801213,False,False,0.062048247491866215,False,False,0,False
TX000155,AC00087,376.26,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,2024-11-04 08:09:58,-54228527.0,False,0,1.8487082902589331,False,False,0.11889736140331575,False,False,0,False
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,2024-11-04 08:11:01,-36857470.0,False,0,0.9758690338962175,False,False,0.17334792449796688,False,False,0,False
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,2024-11-04 08:12:04,-40232952.0,False,4,0.9226036237192041,False,False,0.19732345793986455,False,False,0,False
TX000158,AC00111,803.37,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,2024-11-04 08:08:40,-48960006.0,False,2,2.3295444858660144,False,False,0.09777066024532377,False,False,0,False
TX000159,AC00275,35.76,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,2024-11-04 08:11:40,-35562802.0,False,4,0.7464466532350726,False,False,0.18688027170778226,False,False,0,False
TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,2024-11-04 08:06:30,-45156531.0,False,3,1.220521717325857,False,False,0.18576982926591723,False,False,0,False
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,2024-11-04 08:07:31,-33835642.0,False,0,0.9170625685659644,False,False,0.16720392447217808,False,False,0,False
TX000162,AC00227,307.57,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,2024-11-04 08:06:33,-57426872.0,False,4,2.566878681476151,False,False,0.11173232603329541,False,False,0,False
TX000163,AC00257,60.65,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,2024-11-04 08:09:22,-45582854.0,False,3,1.3719034838904074,False,False,0.18798255468954866,False,False,0,False
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,2024-11-04 08:07:39,-38672662.0,False,3,0.8845825872799836,False,False,0.1888136878174238,False,False,0,False
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,2024-11-04 08:09:21,-29855869.0,False,3,1.0980349836375956,False,False,0.1996765564864248,False,False,0,False
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,2024-11-04 08:12:15,-55518053.0,False,4,0.8678169479956912,False,False,0.17682907243758106,False,False,0,False
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,2024-11-04 08:08:42,-54316901.0,False,3,2.3678904576378623,False,False,0.07524614734606205,False,False,0,False
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,2024-11-04 08:09:09,-47660740.0,False,3,2.2911033311413496,False,False,0.09314037196833513,False,False,0,False
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,-28998071.0,False,4,1.4073572019687473,False,False,0.186508271369218,False,False,0,False
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,2024-11-04 08:07:38,-46449661.0,False,4,0.3373973424467194,False,False,0.20820215210692994,False,False,0,False
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,2024-11-04 08:09:15,-51376263.0,False,2,1.8087802061495213,False,False,0.12655133226863297,False,False,0,False
TX000172,AC00268,119.18,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,2024-11-04 08:07:34,-37721156.0,False,3,0.5521960022063315,False,False,0.22630498262775406,False,False,0,False
TX000173,AC00247,177.19,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,2024-11-04 08:06:30,-46536062.0,False,3,1.2896984431286405,False,False,0.14242751630363076,False,False,0,False
TX000174,AC00298,260.88,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,2024-11-04 08:06:52,-45328602.0,False,4,1.255411554858141,False,False,0.18596140203751943,False,False,0,False
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,2024-11-04 08:07:37,-51206243.0,False,4,1.4771983606849173,False,False,0.17064159021465325,False,False,0,False
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,2024-11-04 08:11:12,-46192699.0,False,4,1.6372919487560131,False,False,0.16461866839658068,False,False,0,False
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,2024-11-04 08:11:05,-54655438.0,True,2,1.8683488507294483,False,True,0.053998978412095444,False,True,0,False
TX000178,AC00273,792.57,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,2024-11-04 08:10:39,-45935283.0,False,2,1.9727447282570445,False,False,0.14744252441310646,False,False,0,False
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,2024-11-04 08:07:50,-27789633.0,False,3,1.3921897832844354,False,False,0.1426297186302718,False,False,0,False
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,2024-11-04 08:06:29,-30121726.0,False,3,1.4817260060148103,False,False,0.17421773549953679,False,False,0,False
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,2024-11-04 08:08:27,-40921469.0,False,0,2.1159177988804285,False,False,0.09403474570813242,False,False,0,False
TX000182,AC00149,453.54,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,2024-11-04 08:12:06,-48785763.0,False,0,1.3596025415012234,False,False,0.1591383402118251,False,False,0,False
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,2024-11-04 08:08:00,-30815768.0,False,3,1.1239047401675704,False,False,0.1668855099140727,False,False,0,False
TX000184,AC00077,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,2024-11-04 08:10:53,-49822358.0,False,4,1.284989519116731,False,False,0.14656426681722262,False,False,0,False
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,2024-11-04 08:10:16,-57943420.0,False,0,2.694150865199796,False,False,0.08974011762878253,False,False,0,False
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,2024-11-04 08:08:21,-55612352.0,False,3,0.7872630652208771,False,False,0.21208929943154836,False,False,0,False
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,2024-11-04 08:06:44,-36688962.0,False,2,2.080381804142089,False,False,0.061523132656677304,False,False,0,False
TX000188,AC00258,630.36,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,2024-11-04 08:12:15,-52934422.0,False,2,1.8750954300438347,False,False,0.15794775217203477,False,False,0,False
TX000189,AC00132,10.94,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,2024-11-04 08:11:53,-32626066.0,False,3,2.1749380320854987,False,False,0.10574799346093999,False,False,0,False
TX000190,AC00113,215.9,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,2024-11-04 08:10:23,-57859694.0,False,0,1.6957530667790859,False,False,0.14523019253635377,False,False,0,False
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,2024-11-04 08:06:50,-41696252.0,True,2,2.6425685521595836,False,True,0.0037270146358567846,False,True,0,False
TX000192,AC00099,226.37,2023-09-18 17:07:08,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,2024-11-04 08:09:56,-35650968.0,False,0,0.33087183110303275,False,False,0.1972179688460104,False,False,0,False
TX000193,AC00265,444.89,2023-09-11 16:27:39,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,2024-11-04 08:11:50,-36258251.0,False,0,0.8449322377153576,False,False,0.1722572721974514,False,False,0,False
TX000194,AC00047,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,2024-11-04 08:10:24,-55866919.0,False,4,1.4407179944045485,False,False,0.16331982560618574,False,False,0,False
TX000195,AC00005,488.54,2023-07-03 17:47:49,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,2024-11-04 08:07:26,-42301177.0,False,0,1.190700493802148,False,False,0.2022275867308188,False,False,0,False
TX000196,AC00363,3.3,2023-03-27 16:42:16,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,2024-11-04 08:10:11,-50772475.0,False,0,0.891007153914504,False,False,0.13607714769999546,False,False,0,False
